chapter,code,title,classKind,parent_code,uri,definition
04,4A84.30,Anaphylaxie provoquée par l'effort,category,4A84.3,http://id.who.int/icd/release/11/2024-01/mms/1069179856,"L'anaphylaxie induite par l'exercice est un trouble au cours duquel l'anaphylaxie survient après une activité physique. Les symptômes peuvent comporter un prurit, des lésions urticariennes, des bouffées de chaleur, une respiration sifflante et des troubles gastro-intestinaux, notamment des nausées, des crampes abdominales et des diarrhées. Si l'activité physique se poursuit, un angioedème, un oedème laryngé, une hypotension et, finalement, un collapsus cardiovasculaire peuvent survenir. L'anaphylaxie induite par l'exercice est le plus souvent associée à une allergie alimentaire médiée par les IgE, l'anaphylaxie ne se produisant que si l'ingestion est suivie d'un exercice physique. L'arrêt de l'activité physique entraîne généralement une amélioration immédiate des symptômes."
04,4A84.31,Anaphylaxie provoquée par le froid,category,4A84.3,http://id.who.int/icd/release/11/2024-01/mms/416451504,L'anaphylaxie induite par le froid est déclenchée par le refroidissement de la peau. Les décès sont directement dus à la réaction anaphylactique due à la noyade lors de la nage en eau froide.
04,4A84.3Y,Autres anaphylaxie provoquée par des facteurs physiques,category,4A84.3,http://id.who.int/icd/release/11/2024-01/mms/2025061243/other,
04,4A84.3Z,"Anaphylaxie provoquée par des facteurs physiques, sans précision",category,4A84.3,http://id.who.int/icd/release/11/2024-01/mms/2025061243/unspecified,
04,4A84.4,Anaphylaxie due aux allergènes inhalés,category,4A84,http://id.who.int/icd/release/11/2024-01/mms/2018903019,"Réaction progressive rapide et multisystémique mettant en danger la vie du patient, due à l'exposition à un allergène inhalé sensibilisé, tel que des particules provenant de gants en caoutchouc ou de produits en latex, de squames animales et d'acariens.
 
 
 Utiliser un code supplémentaire, si nécessaire, pour identifier toute étiologie connue."
04,4A84.5,Anaphylaxie aux allergènes de contact,category,4A84,http://id.who.int/icd/release/11/2024-01/mms/404632018,"Anaphylaxie résultant d'un contact cutané ou muqueux avec une substance ou des substances capables d'induire une réponse médiée par les IgE chez des patients préalablement sensibilisés.
 
 
 Utiliser un code supplémentaire, si nécessaire, pour identifier toute étiologie connue."
04,4A84.6,Anaphylaxie secondaire à un trouble mastocytaire,category,4A84,http://id.who.int/icd/release/11/2024-01/mms/2023405973,"Les symptômes de l'anaphylaxie secondaire aux troubles mastocytaires résultent d'une libération excessive de médiateurs mastocytaires, en particulier d'histamine, et peuvent inclure un prurit et des bouffées vasomotrices, des douleurs abdominales, une diarrhée, une dyspnée, une tachycardie ou une hypotension profonde. Elle survient aussi bien chez les enfants que chez les adultes, mais chez ces derniers, elle peut se produire même en l'absence de lésions d'urticaire pigmentaire. Les niveaux de tryptase basale sont constamment élevés. Des cas d'anaphylaxie mortelle ont été décrits après des piqûres d'hyménoptères et dans la période préopératoire."
04,4A84.Y,Autres anaphylaxie,category,4A84,http://id.who.int/icd/release/11/2024-01/mms/1868068711/other,
04,4A84.Z,"Anaphylaxie, sans précision",category,4A84,http://id.who.int/icd/release/11/2024-01/mms/1868068711/unspecified,
04,4A85,Affections complexes d'allergie ou d'hypersensibilité,category,,http://id.who.int/icd/release/11/2024-01/mms/1426309905,
04,4A85.0,Hypersensibilité aux médicaments ou aux agents pharmacologiques,category,4A85,http://id.who.int/icd/release/11/2024-01/mms/405257730,"Les réactions d'hypersensibilité aux médicaments sont les effets indésirables des formulations pharmaceutiques (y compris les médicaments actifs et les excipients) qui ressemblent cliniquement à une allergie. Elle appartient aux effets indésirables de type B, définis par l'Organisation mondiale de la santé comme la réponse indépendante de la dose, imprévisible, nocive et non intentionnelle à un médicament pris à une dose normalement utilisée chez l'homme. Elle couvre de nombreux phénotypes cliniques différents, avec un début et une sévérité variables."
04,4A85.00,Hypersensibilité hépatique d'origine médicamenteuse,category,4A85.0,http://id.who.int/icd/release/11/2024-01/mms/674464254,"L'hypersensibilité hépatique d'origine médicamenteuse est une affection relativement rare, mais qui peut avoir de graves conséquences pour le patient, la santé publique, les organismes de réglementation et l'industrie pharmaceutique. Elle se caractérise par une élévation des taux sériques d'alanine-aminotransférase (ALT), de bilirubine conjuguée ou des taux combinés de bilirubine, d'ALT et de phosphatase alcaline (PA) > 2 fois la limite supérieure de la normale (LSN). Les médicaments les plus fréquemment associés sont l'halothane, l'acide tienilique, la dihydralazine, le diclofénac et la carbamazépine."
04,4A85.01,Hypersensibilité rénale d'origine médicamenteuse,category,4A85.0,http://id.who.int/icd/release/11/2024-01/mms/1394687071,"L'hypersensibilité rénale induite par les médicaments constitue une cause importante d'insuffisance rénale aigüe et de maladie rénale chronique dans la pratique clinique actuelle. Différentes classes de médicaments, en vertu de mécanismes immunologiques, déclenchent des réponses rénales inflammatoires spécifiques, qui se manifestent par différents tableaux cliniques, tels que la néphrite interstitielle d'origine médicamenteuse. L'hypersensibilité rénale induite par un médicament peut se manifester seule ou en association avec d'autres troubles d'hypersensibilité d'organe ou de système induits par un médicament."
04,4A85.02,Cytopénie d'origine médicamenteuse,category,4A85.0,http://id.who.int/icd/release/11/2024-01/mms/102709764,"La cytopénie médicamenteuse est une cytopénie à médiation immunitaire relativement courante et les cellules cibles comprennent les érythrocytes, les leucocytes, les plaquettes et les cellules précurseurs hématopoïétiques de la moelle. L'affection la plus fréquente est la thrombocytopénie immunitaire d'origine médicamenteuse et les médicaments les plus fréquemment en cause sont la pénicilline et les médicaments de structure apparentée, comme la quinine, la quinidine, les antibiotiques sulfamides, les anti-inflammatoires non stéroïdiens et les anticonvulsivants."
04,4A85.03,Vascularite d'origine médicamenteuse,category,4A85.0,http://id.who.int/icd/release/11/2024-01/mms/1376183765,"La vascularite médicamenteuse est une vasculopathie inflammatoire associée à des médicaments de presque toutes les classes et représentant environ 3 % des vascularites. Bien que la maladie des petits vaisseaux limitée à la peau soit la forme la plus courante, les vaisseaux sanguins de pratiquement tous les systèmes organiques peuvent être touchés. Elle peut présenter une atteinte multiorganique et la mortalité est décrite dans jusqu'à 10 % des cas."
04,4A85.04,Syndrome d'hypersensibilité aux drogues multiples,category,4A85.0,http://id.who.int/icd/release/11/2024-01/mms/1936492387,"Le syndrome d'hypersensibilité aux médicaments multiples est défini comme des allergies à deux ou plusieurs médicaments chimiquement différents. Il se distingue de l'allergie croisée (due à des similitudes structurales, à des voies métaboliques communes, ou à des mécanismes pharmacologiques), par des réactions de type phlébolibératoire (exacerbation d'une allergie médicamenteuse existante par le virage précoce du traitement vers un nouveau médicament), et du syndrome d'intolérance médicamenteuse multiple."
04,4A85.0Y,Autres hypersensibilité aux médicaments ou aux agents pharmacologiques,category,4A85.0,http://id.who.int/icd/release/11/2024-01/mms/405257730/other,
04,4A85.0Z,"Hypersensibilité aux médicaments ou aux agents pharmacologiques, sans précision",category,4A85.0,http://id.who.int/icd/release/11/2024-01/mms/405257730/unspecified,
04,4A85.1,Hypersensibilité aux thérapies médicales alternatives et à base de plantes,category,4A85,http://id.who.int/icd/release/11/2024-01/mms/1540162038,"L'hypersensibilité aux thérapies à base de plantes et aux thérapies médicales alternatives fait référence à des conditions imprévisibles ressemblant cliniquement à une allergie et provoquant des symptômes ou des signes objectivement reproductibles, initiés par l'exposition à des thérapies à base de plantes et à d'autres thérapies médicales alternatives, telles que l'homéopathie, les ventouses ou l'acupuncture. Les thérapies par les plantes et les médecines douces ne sont pas habituellement considérées comme des médicaments, mais elles peuvent déclencher des réactions à médiation immunitaire et non immunitaire, qui se produisent chez les personnes sensibles. Ces réactions sont déclenchées par des doses et des procédures habituellement tolérées par des sujets normaux."
04,4A85.2,Hypersensibilité alimentaire,category,4A85,http://id.who.int/icd/release/11/2024-01/mms/1028477872,"Les réactions d'hypersensibilité alimentaire sont des effets indésirables des aliments ou des additifs alimentaires qui ressemblent cliniquement à une allergie. L'allergie alimentaire est une réaction indésirable à un aliment médiée par un mécanisme immunologique, impliquant une IgE spécifique (IgE-médiée), des mécanismes à médiation cellulaire (non-IgE-médiée) ou des mécanismes à la fois IgE et cellulaires (IgE-médiée et non-IgE-médiée)."
04,4A85.20,Hypersensibilité gastro-intestinale d'origine alimentaire,category,4A85.2,http://id.who.int/icd/release/11/2024-01/mms/1213145383,"L'hypersensibilité gastro-intestinale induite par les aliments regroupe un groupe de troubles d'hypersensibilité gastro-intestinale dus à des allergènes alimentaires d'apparition, de gravité, de présentation clinique et de mécanismes variables."
04,4A85.21,Urticaire ou angiœdème d'origine alimentaire,category,4A85.2,http://id.who.int/icd/release/11/2024-01/mms/773407463,Urticaire et/ou angio-œdème déclenchés par l'ingestion ou le contact direct d'un allergène alimentaire chez un patient sensibilisé.
04,4A85.22,Dermite allergique de contact due à un allergène alimentaire,category,4A85.2,http://id.who.int/icd/release/11/2024-01/mms/943039030,"La dermatite allergique de contact, dont les aliments les plus souvent en cause sont les épices, les fruits et les légumes. Souvent professionnel en raison du contact avec des fragments chimiques, des oléorésines. La dermatite de contact systémique est une variante rare due à l'ingestion.
 
 
 Utiliser un code supplémentaire, si nécessaire, pour identifier toute étiologie connue."
04,4A85.2Y,Autres hypersensibilités alimentaires précisées,category,4A85.2,http://id.who.int/icd/release/11/2024-01/mms/1028477872/other,
04,4A85.2Z,"Hypersensibilité alimentaire, sans précision",category,4A85.2,http://id.who.int/icd/release/11/2024-01/mms/1028477872/unspecified,
04,4A85.3,Réactions allergiques ou d'hypersensibilité aux arthropodes,category,4A85,http://id.who.int/icd/release/11/2024-01/mms/733043150,"Cela inclut à la fois les réactions allergiques et d'hypersensibilité locales, cutanées et systémiques, provoquées par le contact d'insectes (par ex. abeilles, guêpes et fourmis) et d'autres arthropodes (scorpions et araignées). Les réactions sont généralement médiées par le système immunitaire (allergie à médiation IgE ou non)."
04,4A85.30,Réaction allergique systémique due au venin d'hyménoptère,category,4A85.3,http://id.who.int/icd/release/11/2024-01/mms/1433704910,"La réaction allergique systémique causée par le venin d'hyménoptère due à un venin d'insecte est une réaction d'hypersensibilité systémique sévère se manifestant par l'apparition rapide de symptômes et de signes cutanés, vasculaires ou respiratoires, soit seuls, soit associés après exposition (principalement par piqûre) à un venin d'insecte chez un patient sensibilisé."
